review_id,restaurant_name,review_date,username,review_title,review_rating,review_text
189306995,Akira Sushi,2014-01-02,Angel_M_Rguez,Fusión innovadora de agradecer,5,"Buena apuesta la de este restaurante situado cerca de la Alameda de Hércules (aunque recientemente trasladado junto al Arco del Postigo), en pleno centro sevillano, que nos propone una fusión entre cocina moderna e innovadora, tomando como eje la cocina japonesa.Empezamos con un entrante (ellos lo llaman ensalada), de rollitos de calabacín con boquerones en vinagre y lascas de parmesano, que merece la pena probar, y para acompañarlo una ensalada ""Akira"": Salmón marinado con mango, aguacate y mezclum, también digno de mención.Continuamos con un plato de langostino kataifi (langostino crujiente en salsa de soja) otro de tempura de ortiguillas y un papelón de gyozas (frituras orientales), todos sabrosos pero en mi opinión no a la altura de los anteriores.Como platos fuertes tomamos sushi & sashimi variado (algunos experimentales, como uno de chicharrón de Cádiz y salmorejo) a 6 € cada 4 unidades, y un tartar de salmón y otro de atún.Otra opción podría haber sido unos sushi pizza de elaboración propia, también con buena pinta por lo que pude ver.Como postre, un coulant de chocolate y un brownie, ambos deliciosos.Si a esto le unimos que los precios no son desorbitados para la propuesta, creo que es un local más que recomendable."
186921108,Akira Sushi,2013-12-06,Elkinta,Mucho para tan poco,1,"Local cutre, carta regular, comida de lo mas normal y platos con defectos de limpieza, en general llegaba con una opinión que creía que iba a ser positiva y fue bastante decepcionante"
186447425,Akira Sushi,2013-12-01,Jorge M,Inmejorable.,5,"Hace dos semanas no lo habria dicho, ya que la cocinera era pesima, pero el nuevo cocinero, un chico muy joven y de lo mas simpatico, ha convertido este sushi bar en algo sensacional. Es increible, prepara un sushi inmejorable, unas ensaladas que te hacen sentir en el mismisimo Japón y unos arroces que no todo el mundo puede igualar. Haced oidos sordos a las antiguas criticas e intentad darle una oportunidad a ese gran cocinero de tan solo 26 años. Lo recomiendo sin duda alguna."
186094590,Akira Sushi,2013-11-27,Seraquagr,La calidad ha mejorado mucho,5,"Hace un mes aproximadamente, fui a consumir mi cupón de groupon, y salí algo indiferente. Ahora volví a ir con la nueva promoción, ya que unos amigos me insistieron bastante en ir. La verdad es que me lleve una grata sorpresa, el plato de sushi fui notablemente mejorado, tanto que pedimos la carta para saborear nuevos platos. Pasamos un rato muy agradable y acogedor. Repetiremos seguro. "
185382599,Akira Sushi,2013-11-21,Peni B,Buena calidad y buen sushi,4,"Fui a Akira con un cupón que me pareció muy barato para lo que ofrecía: 24 piezas de sushi, un cóctel, una ensalada y una botella de vino por 19€. Mi sorpresa es que la calidad era muy buena y el sushi estaba en su punto. No soy amigo de las fusiones y pedí el más típico, de salmón, atún y makis de pescado y me fui encantado. Además, el servicio fue excelente, con unas camareras muy atentas. El sitio no está mal, decorado con gusto y comparte sala con una taberna tradicional sevillana, pero apartados, por lo que los ambientes estaban bastante claramente separados. La carta tiene platos muy curiosos, como hamburguesa de Kobe o Ceviche, pero eso quedará para otra ocasión, porque volveré seguro."
185344968,Akira Sushi,2013-11-20,MariuskayPepe,"Sushi no, arroz con algo.",1,El local es la mitad de un bar de tapas normal y corriente. El arroz que te sirven está frío y sin nada. Una ensalada con pepino y algo de salmón de paquete como entrante y un sushi que deja todo por desear. Ni lo piseis
185232967,Akira Sushi,2013-11-19,viajerosaltren,Peor sushi de mi vida,1,"Fuimos a este restaurante para aprovechar un cupón que habíamos comprado. ERROR!No hay cosa de la que me haya arrepentido más.Incluía una ensalada y elegimos una que contenía atún: ERROR. La ensalada es de lechuga variada y amarga de bolsa de supermercado y el atún incomible, tuvimos que dejar la ensalada entera porque no se podía comer ya que el atún estaba duro y se hacía bola en la boca..., el atún hay que cortarlo a contra veta, cosa que cualquier cocinero mediocre sabe y sobre todo uno que se dedique a preparar comida japonesa y trabaja con pescado crudo... Después el sushi variado, que no podemos elegir nosotros, sino que el ""chef"" lo elige. ERROR. Otra vez el mismo atún incomible en los makis, el salmón del niguiri no sé con qué lo habrán cortado que estaba desmoronado. Tanto los makis como los rolls horriblemente enrollados y uno de los makis relleno de BOQUERONES EN VINAGRE!! (Asqueroso!!!) Todo esto se puede apreciar en las fotos que tomé y adjunto.De postre pedimos el coulant de chocolate con helado de violetas. Nos lo traen y sin rastro del helado de violetas. Me quejo a la camarera y me dice que no tenían y de vainilla tampoco con lo que me echan nata montada de bote... Habiendo reservado varios días de antelación, tiempo han tenido de abastecerse de género, ¿no?Por otra parte el lugar es lúgubre con pinta de haber sido una antigua cafetería y cuando fuí estaba vacio, ahora entiendo porqué.Es el peor sitio que he visitado en mi vida y le doy un 0, no se salva nada. Es una vergüenza, no volveré jamás.He leído que acaban de cambiar la carta, pero con ""cocineros"" que no saben elaborar comida japonesa y faltando género no se lo recomendaría a nadie."
184521614,Akira Sushi,2013-11-12,rapideyemovement,Mala calidad,1,"Acudí a este sitio atraída por los buenos comentarios y por un cupón que compre... la verdad es decepcionante. Mala calidad de los productos empezando por el vino. El lugar es viejo, pero dado que se acababan de mudar es perdonable. En cuanto al sushi, no cualquiera debería servirlo y menos disfrazandolo de ""fusión"", porque estaba mal hecho.No lo recomiendo."
165696172,Akira Sushi,2013-06-29,Aguirre E,¡Vaya decepción!,2,"Hemos ido convecidos a este bar por los cuatro comentarios anteriores y nos ha decepcionado muchísimo. Por decirlo de alguna manera, es un bar ""ideal estudiantes"", la calidad del género es lo mínimo que se despacha, no hay pescado fresco, el buey y el sushi pizza son un despropósito, pero eso sí, es barato. No volveremos."
161993386,Akira Sushi,2013-05-27,Manuel Angel G,"No es un japones al ""uso""...",4,"....pero la comida está realmente buena. Si buscas encontrarte con sushi, naguiris, makis y sashimi, lo encontrarás en su versión ""sofisticada"". Hay que tener la mente abierta y probar las ortiguillas, el tartar de Atún con helado de wasabi o las ""sushi-pizzas"". Los langostinos envueltos en nidos crujientes están riquísimos. Y el personal es muy atento.Lo dicho, un japonés ""distinto""."
160110091,Akira Sushi,2013-05-08,Sias01,Lugar agradable para comer japofusion,5,"El sitio es muy tranquilo y agradable, el camarero muy simpatico y buena comida: ensalada de salmon,sushis,tartare de buey y la originalidad de la casa: pizza con aguacate y salmon con base de arroz de sushi gratinado"
155391906,Akira Sushi,2013-03-23,PepaSevilla,"""El mejor sushi fusión de Sevilla""",5,"Nos encantó y repetiremos ya que es un lugar que conjuga a la perfección calidad-precio, buen ambiente, buen trato y el sushi es espectacular junto con el Usuzukuri de buey que va combinado con helado de parmessano, rúcula y un toque de salsa de aguacate. Si a esto le añades un magnífico coulant de chocolate con helado de violetas y una buena botella de vino servidos con la simpatía y la sonrisa del dueño del local quedarás más que satisfecho."
154142456,Akira Sushi,2013-03-10,josecmh,Cocina japonesa de fusión con platos espectaculares,5,"Akira sorprende desde los entrantes con unas ensalades muy originales y unos platos bien preparados. El Usuzukuri de Buey es espectacular, con un toque de helado de queso parmesano. La sushi pizza también es un invento original y tiene un toque crujiente. El sushi es bueno e imaginativo y el servicio de mucha calidad."
547376953,Akira Sushi,2017-12-15,Kristin H,,1,
309635561,Akira Sushi,2015-09-12,James Patrick F,,5,
245743828,Akira Sushi,2014-12-24,Cut2QR,,1,
188994130,Akira Sushi,2013-12-30,ali n,,1,
680410318,Ostreria & Sushi De Mercado,NA,ROSA940,Peculiar,4,"Visitamos el mercado de abastos de Triana, y paramos en este puesto. Estuvimos muy agusto y en un sitio peculiar, puesto amplio y con mesas altas. Probamos ostras, navajas y tartar de atún. Estos dos últimos exquisitos, las ostras no las probé. Precio asequible, buen servicio a pesar del bullicio. La verdad que todo el mercado tiene su encanto. Recomendable sin duda."
669755038,Ostreria & Sushi De Mercado,2019-04-28,ElsaM574,Al camarero le falta tacto con el cliente ,3,"Nos llamo la atención en su vitrina todos los tipos de sushi y decidimos sentarnos, el camarero iba acelerado y discutiendo con el que hacía sushi en voz alta a la vez que atendía, a los que le preguntaban por mesa le contestaba de malos modos como si estuviera enojado. El sushi estaba muy rico ,pero en la bebida nos clavaron por una cerveza radler 2,50€ , cuando en otro sitio te cobran 1,80€. "
656122291,Ostreria & Sushi De Mercado,2019-03-03,Arancha L,Auténtico sushi,5,"Me gusta el sushi el problema es que a mi marido no.. Así que en pocas ocasiones puedo comerlo pero que mejor opción que en el mercado de Triana donde puedes encontrar sushi y alejas en un mismo puesto. Aunque parezca increíble uno de los mejores sushi que he probado y nada caro un lujo en el barrio de Triana. Los amantes del sushi que visiten Sevilla no deben irse sin visitar este sitio, además hay muchos puestos de comida diferente y con una calidad única."
639126832,Ostreria & Sushi De Mercado,2018-12-12,benjosehur,Para y toma algo,4,"Aparte de todo el mercado que da gusto, este es uno de los muchos sitios que hay para tomar algo.todo fresco y del dia. Recomiendo unas ostras con una copa de champan. Aunque hay mucho mucho y bueno."
624193768,Ostreria & Sushi De Mercado,2018-10-12,Nimipazg,Tapeo Arroz & Sushi,4,Puedes hacer un combinado/ fusión de comidas! Desde un arrozito y sushi hasta una carta. Todo lo que hemos probado muy bueno! Precio correcto! Atención buena! Recomendable!
606584346,Ostreria & Sushi De Mercado,2018-08-15,ivanrR8125HB,"Buen Sushi, el trato mejorable!",4,Buen sitio en Triana para quitarte el mono de sushi! El tartar de atún no era de los mejores que he probado pero el sushi estaba muy bueno! El trato podría mejor un poco.
601969902,Ostreria & Sushi De Mercado,2018-08-02,jos_ngels753,"La comida buena, el servicio no tanto",4,"Mi pareja y yo llegamos un sábado por la noche a última hora. Habría ocupadas unas seis mesas, y aún así tardaron más de cinco minutos en venir a tomarnos nota de la bebida. Probamos dos tipos de ostras y un surtido de sushi. Todo muy bueno.  Para la segunda cerveza tuve yo que levantarme a pedirlas en la barra porque los dos camareros que había en las mesas no prestaban atención.  Para pagar la cuenta también tuve que levantarme.  Seguramente volveré porque la comida estaba buena. Aunque hay que ir sin ninguna prisa. Los precios razonables para el tipo de comida que es. No lo vi ni caro ni barato."
587037994,Ostreria & Sushi De Mercado,2018-06-12,Jesús J,Bueno y malo ,4,"Suelo ir a este lugar con bastante asiduidad porque me encanta el lugar, las ostras y el sushi, pero como reseña negativa he de decir que la organización deja mucho que desear, casi nunca tienen todos los productos que ofertan, le tienes que pedir a los camareros las cosas 500 veces, el sushi man no sabe hablar castellano. Sin embargo seguiré visitando ese lugar, porque es como esa novia que te hace daño y la sigues queriendo. "
579856402,Ostreria & Sushi De Mercado,2018-05-13,Irenepm,Todo muy bueno,5,"Paella, secreto y sushi, todo buenísimo.Muchas cosas de la carta, no las tenían, pero mereció la pena."
569469522,Ostreria & Sushi De Mercado,2018-03-29,dgarcu,Un poco desastre,3,"Dos bares en uno, por un lado sushi y por otro ostras y cocina de pescados, mariscos el servicio un poco desastre, en ocasiones lento y desorganizado. Una muy buena opción para tomar ostras con una variedad más que aceptable. La cocina se cars al público debería cuidar un poco más la elaboración porque se ve todo y se veces no se ven cosas aceptables. "
561348089,Ostreria & Sushi De Mercado,2018-02-18,FCo S,El mejor sushi de Sevilla,4,"Siempre pedimos este sushi. Es el mejor. No solo por su tamaño, sino también por el sabor de la pieza de sushi. Tiene, además, un buen surtido de vinos y champán de la mejor calidad mundial. Es un espectaculo de sabor."
549498102,Ostreria & Sushi De Mercado,2017-12-27,josepg358,Un bar de mercado con sabor japonès ,4,Ya es la segunda vez que vamos y nos encanta. Su cocina japonesa andaluza es muy curiosa y muy buena. Tataki de atún y tartar de atún riquisimos. El local está situado dentro del mercado de Triana. Una visita obligatoria vaya 
